name,artist,popularity,id,label,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
Say So,['Doja Cat'],83,3Dv1eDb0MEgF93GpLXlucZ,pop,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,audio_features,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/tracks/3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/audio-analysis/3Dv1eDb0MEgF93GpLXlucZ,237893,4
Mood (feat. iann dior),"['24kGoldn', 'iann dior']",56,3tjFYV6RSFtuktYl3ZtYcq,pop,0.7,0.722,7,-3.558,0,0.0369,0.221,0.0,0.272,0.756,90.989,audio_features,spotify:track:3tjFYV6RSFtuktYl3ZtYcq,https://api.spotify.com/v1/tracks/3tjFYV6RSFtuktYl3ZtYcq,https://api.spotify.com/v1/audio-analysis/3tjFYV6RSFtuktYl3ZtYcq,140526,4
How Deep Is Your Love,"['Calvin Harris', 'Disciples']",78,22mek4IiqubGD9ctzxc69s,pop,0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,audio_features,spotify:track:22mek4IiqubGD9ctzxc69s,https://api.spotify.com/v1/tracks/22mek4IiqubGD9ctzxc69s,https://api.spotify.com/v1/audio-analysis/22mek4IiqubGD9ctzxc69s,212640,4
Faded,['Alan Walker'],2,1brwdYwjltrJo7WHpIvbYt,pop,0.589,0.651,6,-5.097,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,audio_features,spotify:track:1brwdYwjltrJo7WHpIvbYt,https://api.spotify.com/v1/tracks/1brwdYwjltrJo7WHpIvbYt,https://api.spotify.com/v1/audio-analysis/1brwdYwjltrJo7WHpIvbYt,212627,4
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","['ZAYN', 'Taylor Swift']",1,3NdDpSvN911VPGivFlV5d0,pop,0.735,0.451,0,-8.374,1,0.0585,0.0631,1.3e-05,0.325,0.0862,117.973,audio_features,spotify:track:3NdDpSvN911VPGivFlV5d0,https://api.spotify.com/v1/tracks/3NdDpSvN911VPGivFlV5d0,https://api.spotify.com/v1/audio-analysis/3NdDpSvN911VPGivFlV5d0,245200,4
Cheerleader - Felix Jaehn Remix Radio Edit,"['OMI', 'Felix Jaehn']",78,7vFoFDWqTX0mHzLfrF1Cfy,pop,0.782,0.685,4,-6.237,1,0.0309,0.166,1.18e-05,0.16,0.603,118.016,audio_features,spotify:track:7vFoFDWqTX0mHzLfrF1Cfy,https://api.spotify.com/v1/tracks/7vFoFDWqTX0mHzLfrF1Cfy,https://api.spotify.com/v1/audio-analysis/7vFoFDWqTX0mHzLfrF1Cfy,180566,4
Believer,['Imagine Dragons'],86,0pqnGHJpmpxLKifKRmU6WP,pop,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,audio_features,spotify:track:0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/tracks/0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/audio-analysis/0pqnGHJpmpxLKifKRmU6WP,204347,4
When I Was Your Man,['Bruno Mars'],82,0nJW01T7XtvILxQgC5J7Wh,pop,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,audio_features,spotify:track:0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/tracks/0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/audio-analysis/0nJW01T7XtvILxQgC5J7Wh,213827,4
Wrecking Ball,['Miley Cyrus'],76,2vwlzO0Qp8kfEtzTsCXfyE,pop,0.53,0.422,5,-6.262,1,0.0342,0.407,0.0,0.107,0.349,119.964,audio_features,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/audio-analysis/2vwlzO0Qp8kfEtzTsCXfyE,221360,4
Wrecking Ball,['Miley Cyrus'],76,2vwlzO0Qp8kfEtzTsCXfyE,pop,0.53,0.422,5,-6.262,1,0.0342,0.407,0.0,0.107,0.349,119.964,audio_features,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/audio-analysis/2vwlzO0Qp8kfEtzTsCXfyE,221360,4
Wrecking Ball,['Miley Cyrus'],76,2vwlzO0Qp8kfEtzTsCXfyE,pop,0.53,0.422,5,-6.262,1,0.0342,0.407,0.0,0.107,0.349,119.964,audio_features,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/audio-analysis/2vwlzO0Qp8kfEtzTsCXfyE,221360,4
Wrecking Ball,['Miley Cyrus'],76,2vwlzO0Qp8kfEtzTsCXfyE,pop,0.53,0.422,5,-6.262,1,0.0342,0.407,0.0,0.107,0.349,119.964,audio_features,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/audio-analysis/2vwlzO0Qp8kfEtzTsCXfyE,221360,4
Rolling in the Deep,['Adele'],76,4OSBTYWVwsQhGLF9NHvIbR,pop,0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,audio_features,spotify:track:4OSBTYWVwsQhGLF9NHvIbR,https://api.spotify.com/v1/tracks/4OSBTYWVwsQhGLF9NHvIbR,https://api.spotify.com/v1/audio-analysis/4OSBTYWVwsQhGLF9NHvIbR,228093,4
Only Girl (In The World),['Rihanna'],72,0AH6WMe3OlAlUb5miXt2FQ,pop,0.789,0.716,11,-4.241,0,0.0432,0.129,1.07e-05,0.069,0.611,125.906,audio_features,spotify:track:0AH6WMe3OlAlUb5miXt2FQ,https://api.spotify.com/v1/tracks/0AH6WMe3OlAlUb5miXt2FQ,https://api.spotify.com/v1/audio-analysis/0AH6WMe3OlAlUb5miXt2FQ,235493,4
Say You Won't Let Go,['James Arthur'],70,1Pw5C4N6Fn5E4mGCxmbbVa,pop,0.4,0.564,10,-7.444,1,0.0523,0.693,0.0,0.0863,0.483,99.269,audio_features,spotify:track:1Pw5C4N6Fn5E4mGCxmbbVa,https://api.spotify.com/v1/tracks/1Pw5C4N6Fn5E4mGCxmbbVa,https://api.spotify.com/v1/audio-analysis/1Pw5C4N6Fn5E4mGCxmbbVa,211240,4
bad guy,['Billie Eilish'],85,2Fxmhks0bxGSBdJ92vM42m,pop,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088,4
Galway Girl,['Ed Sheeran'],78,0afhq8XCExXpqazXczTSve,pop,0.624,0.876,9,-3.374,1,0.1,0.0735,0.0,0.327,0.781,99.943,audio_features,spotify:track:0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/tracks/0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/audio-analysis/0afhq8XCExXpqazXczTSve,170827,4
Without You (feat. Usher),"['David Guetta', 'Usher']",69,3UN6cIn3VIyg0z1LCuFSum,pop,0.608,0.614,2,-3.727,1,0.0285,0.227,4.06e-06,0.157,0.402,127.884,audio_features,spotify:track:3UN6cIn3VIyg0z1LCuFSum,https://api.spotify.com/v1/tracks/3UN6cIn3VIyg0z1LCuFSum,https://api.spotify.com/v1/audio-analysis/3UN6cIn3VIyg0z1LCuFSum,208133,4
Without You (feat. Usher),"['David Guetta', 'Usher']",69,3UN6cIn3VIyg0z1LCuFSum,pop,0.608,0.614,2,-3.727,1,0.0285,0.227,4.06e-06,0.157,0.402,127.884,audio_features,spotify:track:3UN6cIn3VIyg0z1LCuFSum,https://api.spotify.com/v1/tracks/3UN6cIn3VIyg0z1LCuFSum,https://api.spotify.com/v1/audio-analysis/3UN6cIn3VIyg0z1LCuFSum,208133,4
Without You (feat. Usher),"['David Guetta', 'Usher']",69,3UN6cIn3VIyg0z1LCuFSum,pop,0.608,0.614,2,-3.727,1,0.0285,0.227,4.06e-06,0.157,0.402,127.884,audio_features,spotify:track:3UN6cIn3VIyg0z1LCuFSum,https://api.spotify.com/v1/tracks/3UN6cIn3VIyg0z1LCuFSum,https://api.spotify.com/v1/audio-analysis/3UN6cIn3VIyg0z1LCuFSum,208133,4
Without You (feat. Usher),"['David Guetta', 'Usher']",69,3UN6cIn3VIyg0z1LCuFSum,pop,0.608,0.614,2,-3.727,1,0.0285,0.227,4.06e-06,0.157,0.402,127.884,audio_features,spotify:track:3UN6cIn3VIyg0z1LCuFSum,https://api.spotify.com/v1/tracks/3UN6cIn3VIyg0z1LCuFSum,https://api.spotify.com/v1/audio-analysis/3UN6cIn3VIyg0z1LCuFSum,208133,4
I'm Not The Only One,['Sam Smith'],0,5WLtenwEwifJHYTUw514RH,pop,0.679,0.495,5,-5.842,1,0.036,0.489,5.65e-06,0.0845,0.49,81.996,audio_features,spotify:track:5WLtenwEwifJHYTUw514RH,https://api.spotify.com/v1/tracks/5WLtenwEwifJHYTUw514RH,https://api.spotify.com/v1/audio-analysis/5WLtenwEwifJHYTUw514RH,239317,4
Glad You Came,['The Wanted'],74,5yDL13y5giogKs2fSNf7sj,pop,0.722,0.851,7,-3.873,0,0.0639,0.0319,0.0,0.108,0.452,126.885,audio_features,spotify:track:5yDL13y5giogKs2fSNf7sj,https://api.spotify.com/v1/tracks/5yDL13y5giogKs2fSNf7sj,https://api.spotify.com/v1/audio-analysis/5yDL13y5giogKs2fSNf7sj,197936,4
The Lazy Song,['Bruno Mars'],74,386RUes7n1uM1yfzgeUuwp,pop,0.738,0.804,11,-3.851,1,0.0621,0.332,0.0,0.279,0.949,174.943,audio_features,spotify:track:386RUes7n1uM1yfzgeUuwp,https://api.spotify.com/v1/tracks/386RUes7n1uM1yfzgeUuwp,https://api.spotify.com/v1/audio-analysis/386RUes7n1uM1yfzgeUuwp,190213,4
Want to Want Me,['Jason Derulo'],76,7oGZAicScQt96OAW4AruYy,pop,0.775,0.68,0,-5.508,0,0.0629,0.00906,0.0,0.109,0.656,114.025,audio_features,spotify:track:7oGZAicScQt96OAW4AruYy,https://api.spotify.com/v1/tracks/7oGZAicScQt96OAW4AruYy,https://api.spotify.com/v1/audio-analysis/7oGZAicScQt96OAW4AruYy,207719,4
Paradise,['Coldplay'],79,6nek1Nin9q48AVZcWs9e9D,pop,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,audio_features,spotify:track:6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/tracks/6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/audio-analysis/6nek1Nin9q48AVZcWs9e9D,278719,4
On The Floor,"['Jennifer Lopez', 'Pitbull']",76,3C0nOe05EIt1390bVABLyN,pop,0.73,0.777,3,-5.194,0,0.0496,0.105,0.000478,0.0691,0.575,130.0,audio_features,spotify:track:3C0nOe05EIt1390bVABLyN,https://api.spotify.com/v1/tracks/3C0nOe05EIt1390bVABLyN,https://api.spotify.com/v1/audio-analysis/3C0nOe05EIt1390bVABLyN,284867,4
Work from Home (feat. Ty Dolla $ign),"['Fifth Harmony', 'Ty Dolla $ign']",77,4tCtwWceOPWzenK2HAIJSb,pop,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,audio_features,spotify:track:4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/tracks/4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/audio-analysis/4tCtwWceOPWzenK2HAIJSb,214480,4
Work from Home (feat. Ty Dolla $ign),"['Fifth Harmony', 'Ty Dolla $ign']",77,4tCtwWceOPWzenK2HAIJSb,pop,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,audio_features,spotify:track:4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/tracks/4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/audio-analysis/4tCtwWceOPWzenK2HAIJSb,214480,4
Work from Home (feat. Ty Dolla $ign),"['Fifth Harmony', 'Ty Dolla $ign']",77,4tCtwWceOPWzenK2HAIJSb,pop,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,audio_features,spotify:track:4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/tracks/4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/audio-analysis/4tCtwWceOPWzenK2HAIJSb,214480,4
Work from Home (feat. Ty Dolla $ign),"['Fifth Harmony', 'Ty Dolla $ign']",77,4tCtwWceOPWzenK2HAIJSb,pop,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,audio_features,spotify:track:4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/tracks/4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/audio-analysis/4tCtwWceOPWzenK2HAIJSb,214480,4
Grenade,['Bruno Mars'],76,4lLtanYk6tkMvooU0tWzG8,pop,0.706,0.558,2,-7.237,0,0.0593,0.146,0.0,0.118,0.227,110.443,audio_features,spotify:track:4lLtanYk6tkMvooU0tWzG8,https://api.spotify.com/v1/tracks/4lLtanYk6tkMvooU0tWzG8,https://api.spotify.com/v1/audio-analysis/4lLtanYk6tkMvooU0tWzG8,223253,4
Thinking out Loud,['Ed Sheeran'],65,1Slwb6dOYkBlWal1PGtnNg,pop,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,audio_features,spotify:track:1Slwb6dOYkBlWal1PGtnNg,https://api.spotify.com/v1/tracks/1Slwb6dOYkBlWal1PGtnNg,https://api.spotify.com/v1/audio-analysis/1Slwb6dOYkBlWal1PGtnNg,281560,4
Cold Water (feat. Justin Bieber & MØ),"['Major Lazer', 'Justin Bieber', 'MØ']",1,6DNtNfH8hXkqOX1sjqmI7p,pop,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,audio_features,spotify:track:6DNtNfH8hXkqOX1sjqmI7p,https://api.spotify.com/v1/tracks/6DNtNfH8hXkqOX1sjqmI7p,https://api.spotify.com/v1/audio-analysis/6DNtNfH8hXkqOX1sjqmI7p,185352,4
My Way,['Calvin Harris'],76,1vvNmPOiUuyCbgWmtc6yfm,pop,0.818,0.913,4,-3.06,0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,audio_features,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/tracks/1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/audio-analysis/1vvNmPOiUuyCbgWmtc6yfm,219160,4
Thunder,['Imagine Dragons'],83,1zB4vmk8tFRmM9UULNzbLB,pop,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,audio_features,spotify:track:1zB4vmk8tFRmM9UULNzbLB,https://api.spotify.com/v1/tracks/1zB4vmk8tFRmM9UULNzbLB,https://api.spotify.com/v1/audio-analysis/1zB4vmk8tFRmM9UULNzbLB,187147,4
"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)","['Pitbull', 'Ne-Yo', 'Afrojack', 'Nayer']",81,4QNpBfC0zvjKqPJcyqBy9W,pop,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,audio_features,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,252307,4
"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)","['Pitbull', 'Ne-Yo', 'Afrojack', 'Nayer']",81,4QNpBfC0zvjKqPJcyqBy9W,pop,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,audio_features,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,252307,4
"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)","['Pitbull', 'Ne-Yo', 'Afrojack', 'Nayer']",81,4QNpBfC0zvjKqPJcyqBy9W,pop,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,audio_features,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,252307,4
"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)","['Pitbull', 'Ne-Yo', 'Afrojack', 'Nayer']",81,4QNpBfC0zvjKqPJcyqBy9W,pop,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,audio_features,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,252307,4
Bad Blood,['Taylor Swift'],68,0TvQLMecTE8utzoNmvXRbK,pop,0.652,0.802,7,-6.114,1,0.181,0.0871,6.45e-06,0.148,0.295,170.157,audio_features,spotify:track:0TvQLMecTE8utzoNmvXRbK,https://api.spotify.com/v1/tracks/0TvQLMecTE8utzoNmvXRbK,https://api.spotify.com/v1/audio-analysis/0TvQLMecTE8utzoNmvXRbK,211933,4
A Little Respect - 2009 - Remaster,['Erasure'],5,7aS418hRnOnYrXeyrZilwk,pop,0.605,0.785,0,-7.961,1,0.0257,0.0303,4.14e-06,0.288,0.628,113.803,audio_features,spotify:track:7aS418hRnOnYrXeyrZilwk,https://api.spotify.com/v1/tracks/7aS418hRnOnYrXeyrZilwk,https://api.spotify.com/v1/audio-analysis/7aS418hRnOnYrXeyrZilwk,213987,4
Losing My Religion,['R.E.M.'],81,31AOj9sFz2gM0O3hMARRBx,pop,0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,audio_features,spotify:track:31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/tracks/31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/audio-analysis/31AOj9sFz2gM0O3hMARRBx,268427,4
Take on Me,['a-ha'],84,2WfaOiMkCvy7F5fcp2zZ8L,pop,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,audio_features,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/tracks/2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/audio-analysis/2WfaOiMkCvy7F5fcp2zZ8L,225280,4
Everybody Wants To Rule The World,['Tears For Fears'],82,4RvWPyQ5RL0ao9LPZeSouE,pop,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,audio_features,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,https://api.spotify.com/v1/tracks/4RvWPyQ5RL0ao9LPZeSouE,https://api.spotify.com/v1/audio-analysis/4RvWPyQ5RL0ao9LPZeSouE,251489,4
Your Love,['The Outfield'],54,2jPCbFrFlyGbKgblxub8Lm,pop,0.579,0.654,1,-12.421,0,0.0553,0.121,3.62e-06,0.0673,0.616,129.537,audio_features,spotify:track:2jPCbFrFlyGbKgblxub8Lm,https://api.spotify.com/v1/tracks/2jPCbFrFlyGbKgblxub8Lm,https://api.spotify.com/v1/audio-analysis/2jPCbFrFlyGbKgblxub8Lm,216467,4
Girls Just Want to Have Fun,['Cyndi Lauper'],77,4y1LsJpmMti1PfRQV9AWWe,pop,0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372,audio_features,spotify:track:4y1LsJpmMti1PfRQV9AWWe,https://api.spotify.com/v1/tracks/4y1LsJpmMti1PfRQV9AWWe,https://api.spotify.com/v1/audio-analysis/4y1LsJpmMti1PfRQV9AWWe,238267,4
Every Breath You Take,['The Police'],83,1JSTJqkT5qHq8MDJnJbRE1,pop,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,audio_features,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/tracks/1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/audio-analysis/1JSTJqkT5qHq8MDJnJbRE1,253920,4
Oh l'amour,['Erasure'],0,2RsIjB4ZFnxnUCfnDD1NuW,pop,0.665,0.594,3,-14.731,1,0.0303,0.115,0.00525,0.0434,0.706,122.45,audio_features,spotify:track:2RsIjB4ZFnxnUCfnDD1NuW,https://api.spotify.com/v1/tracks/2RsIjB4ZFnxnUCfnDD1NuW,https://api.spotify.com/v1/audio-analysis/2RsIjB4ZFnxnUCfnDD1NuW,184093,4
Boys Don't Cry,['The Cure'],74,1QFh8OH1e78dGd3VyJZCAC,pop,0.462,0.836,11,-5.766,0,0.0621,0.00517,0.0,0.18,0.671,168.766,audio_features,spotify:track:1QFh8OH1e78dGd3VyJZCAC,https://api.spotify.com/v1/tracks/1QFh8OH1e78dGd3VyJZCAC,https://api.spotify.com/v1/audio-analysis/1QFh8OH1e78dGd3VyJZCAC,155973,4
Overkill,['Men At Work'],59,3iA4foXIFpekwHyma7pRs1,pop,0.646,0.809,1,-3.99,0,0.0282,0.0854,0.0,0.0806,0.588,139.2,audio_features,spotify:track:3iA4foXIFpekwHyma7pRs1,https://api.spotify.com/v1/tracks/3iA4foXIFpekwHyma7pRs1,https://api.spotify.com/v1/audio-analysis/3iA4foXIFpekwHyma7pRs1,229467,4
You Are the One,['a-ha'],57,6a9O11ZNVVkl6zMrbdO3p3,pop,0.514,0.71,2,-11.731,1,0.0316,0.017,0.007,0.29,0.861,161.108,audio_features,spotify:track:6a9O11ZNVVkl6zMrbdO3p3,https://api.spotify.com/v1/tracks/6a9O11ZNVVkl6zMrbdO3p3,https://api.spotify.com/v1/audio-analysis/6a9O11ZNVVkl6zMrbdO3p3,231573,4
Just Can't Get Enough,['Depeche Mode'],71,0qi4b1l0eT3jpzeNHeFXDT,pop,0.766,0.772,0,-9.362,1,0.0353,0.403,0.0584,0.183,0.919,128.168,audio_features,spotify:track:0qi4b1l0eT3jpzeNHeFXDT,https://api.spotify.com/v1/tracks/0qi4b1l0eT3jpzeNHeFXDT,https://api.spotify.com/v1/audio-analysis/0qi4b1l0eT3jpzeNHeFXDT,220893,4
Shiny Happy People,['R.E.M.'],71,1v2zyAJrChw5JnfafSkwkJ,pop,0.452,0.909,9,-3.977,1,0.0366,0.0313,0.0603,0.23,0.805,124.623,audio_features,spotify:track:1v2zyAJrChw5JnfafSkwkJ,https://api.spotify.com/v1/tracks/1v2zyAJrChw5JnfafSkwkJ,https://api.spotify.com/v1/audio-analysis/1v2zyAJrChw5JnfafSkwkJ,225787,4
What's on Your Mind (Pure Energy),['Information Society'],55,0sId1fkKRfPlyMMOSVShng,pop,0.766,0.734,0,-11.217,1,0.056,0.00665,0.0238,0.209,0.753,118.221,audio_features,spotify:track:0sId1fkKRfPlyMMOSVShng,https://api.spotify.com/v1/tracks/0sId1fkKRfPlyMMOSVShng,https://api.spotify.com/v1/audio-analysis/0sId1fkKRfPlyMMOSVShng,275533,4
